"Step","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MAX"
"5347","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3921999931335449","0.38679999113082886","0.397599995136261","0.6614499688148499","0.6577999591827393","0.6650999784469604","1","1","1","1","1","1","0.3413499891757965","0.33249998092651367","0.35019999742507935","0.838949978351593","0.8353999853134155","0.8424999713897705","1","1","1","1","1","1","0.2863999903202057","0.2863999903202057","0.2863999903202057","0.8710999488830566","0.8710999488830566","0.8710999488830566","1","1","1","1","1","1","0.34950000047683716","0.34950000047683716","0.34950000047683716","0.8721999526023865","0.8721999526023865","0.8721999526023865","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"5358","1","1","1","1","1","1","0.04749999940395355","0.04749999940395355","0.04749999940395355","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38304997980594635","0.3726999759674072","0.3933999836444855","0.6574999690055847","0.6506999731063843","0.6642999649047852","1","1","1","1","1","1","0.3398499935865402","0.33550000190734863","0.3441999852657318","0.8395999670028687","0.8374999761581421","0.8416999578475952","1","1","1","1","1","1","0.2833999991416931","0.2833999991416931","0.2833999991416931","0.8696999549865723","0.8696999549865723","0.8696999549865723","1","1","1","1","1","1","0.35089999437332153","0.35089999437332153","0.35089999437332153","0.8715999722480774","0.8715999722480774","0.8715999722480774","1","1","1","1","1","1","0.044599998742341995","0.044599998742341995","0.044599998742341995","1","1","1"
"5369","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9998999834060669","0.9997999668121338","1","1","1","1","0.3782999962568283","0.3684999942779541","0.3880999982357025","0.6555500030517578","0.649399995803833","0.6617000102996826","1","1","1","1","1","1","0.3419499844312668","0.3342999815940857","0.3495999872684479","0.8390999734401703","0.835599958896637","0.8425999879837036","1","1","1","1","1","1","0.2831999957561493","0.2831999957561493","0.2831999957561493","0.8709999918937683","0.8709999918937683","0.8709999918937683","1","1","1","1","1","1","0.35850000381469727","0.35850000381469727","0.35850000381469727","0.8734999895095825","0.8734999895095825","0.8734999895095825","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"5380","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38109999895095825","0.38040000200271606","0.38179999589920044","0.6557499766349792","0.6549999713897705","0.656499981880188","1","1","1","1","1","1","0.3425999879837036","0.3317999839782715","0.35339999198913574","0.8394999802112579","0.8352999687194824","0.8436999917030334","1","1","1","1","1","1","0.2815999984741211","0.2815999984741211","0.2815999984741211","0.8696999549865723","0.8696999549865723","0.8696999549865723","1","1","1","1","1","1","0.35749998688697815","0.35749998688697815","0.35749998688697815","0.8725999593734741","0.8725999593734741","0.8725999593734741","1","1","1","1","1","1","0.04429999738931656","0.04429999738931656","0.04429999738931656","1","1","1"
"5391","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38244999945163727","0.37389999628067017","0.39100000262260437","0.6557999849319458","0.6502000093460083","0.6613999605178833","1","1","1","1","1","1","0.3396499902009964","0.3278999924659729","0.3513999879360199","0.8385500013828278","0.8348000049591064","0.8422999978065491","1","1","1","1","1","1","0.2865000069141388","0.2865000069141388","0.2865000069141388","0.8700999617576599","0.8700999617576599","0.8700999617576599","1","1","1","1","1","1","0.35679998993873596","0.35679998993873596","0.35679998993873596","0.8725999593734741","0.8725999593734741","0.8725999593734741","1","1","1","1","1","1","0.04470000043511391","0.04470000043511391","0.04470000043511391","1","1","1"
"5402","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.0421999990940094","0.0421999990940094","0.0421999990940094","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.37914998829364777","0.37459999322891235","0.3836999833583832","0.6539499759674072","0.6520999670028687","0.6557999849319458","1","1","1","1","1","1","0.3405499905347824","0.33319997787475586","0.34790000319480896","0.8384999632835388","0.835599958896637","0.8413999676704407","1","1","1","1","1","1","0.2902999818325043","0.2902999818325043","0.2902999818325043","0.8703999519348145","0.8703999519348145","0.8703999519348145","1","1","1","1","1","1","0.36039999127388","0.36039999127388","0.36039999127388","0.873199999332428","0.873199999332428","0.873199999332428","1","1","1","1","1","1","0.04429999738931656","0.04429999738931656","0.04429999738931656","1","1","1"
"5413","1","1","1","1","1","1","0.04779999703168869","0.04779999703168869","0.04779999703168869","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3779499977827072","0.3628000020980835","0.39309999346733093","0.6550999581813812","0.6462999582290649","0.6638999581336975","1","1","1","1","1","1","0.3380499929189682","0.3278000056743622","0.3482999801635742","0.837799996137619","0.8330000042915344","0.8425999879837036","1","1","1","1","1","1","0.29809999465942383","0.29809999465942383","0.29809999465942383","0.8729999661445618","0.8729999661445618","0.8729999661445618","1","1","1","1","1","1","0.3561999797821045","0.3561999797821045","0.3561999797821045","0.8716999888420105","0.8716999888420105","0.8716999888420105","1","1","1","1","1","1","0.044599998742341995","0.044599998742341995","0.044599998742341995","1","1","1"
"5424","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38234999775886536","0.3709999918937683","0.3937000036239624","0.6559499800205231","0.6477999687194824","0.6640999913215637","1","1","1","1","1","1","0.33934998512268066","0.3319999873638153","0.346699982881546","0.8386499881744385","0.8342999815940857","0.8429999947547913","1","1","1","1","1","1","0.29999998211860657","0.29999998211860657","0.29999998211860657","0.8712999820709229","0.8712999820709229","0.8712999820709229","1","1","1","1","1","1","0.34880000352859497","0.34880000352859497","0.34880000352859497","0.8708999752998352","0.8708999752998352","0.8708999752998352","1","1","1","1","1","1","0.04439999908208847","0.04439999908208847","0.04439999908208847","1","1","1"
"5435","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38819998502731323","0.3732999861240387","0.40309998393058777","0.6597999930381775","0.6509000062942505","0.6686999797821045","1","1","1","1","1","1","0.3404499888420105","0.3264999985694885","0.35439997911453247","0.838699996471405","0.8337000012397766","0.8436999917030334","1","1","1","1","1","1","0.30230000615119934","0.30230000615119934","0.30230000615119934","0.8722999691963196","0.8722999691963196","0.8722999691963196","1","1","1","1","1","1","0.3490999937057495","0.3490999937057495","0.3490999937057495","0.8710999488830566","0.8710999488830566","0.8710999488830566","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"5446","1","1","1","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","1","1","1","1","1","1","0.04230000078678131","0.04230000078678131","0.04230000078678131","1","1","1","1","1","1","1","1","1","0.38434998691082","0.36879998445510864","0.39989998936653137","0.6587499678134918","0.6492999792098999","0.6681999564170837","1","1","1","1","1","1","0.3400999903678894","0.32739999890327454","0.3527999818325043","0.8383499681949615","0.8327999711036682","0.8438999652862549","1","1","1","1","1","1","0.29499998688697815","0.29499998688697815","0.29499998688697815","0.8721999526023865","0.8721999526023865","0.8721999526023865","1","1","1","1","1","1","0.3537999987602234","0.3537999987602234","0.3537999987602234","0.8718000054359436","0.8718000054359436","0.8718000054359436","1","1","1","1","1","1","0.04439999908208847","0.04439999908208847","0.04439999908208847","1","1","1"
"5457","1","1","1","1","1","1","0.047199998050928116","0.047199998050928116","0.047199998050928116","1","1","1","1","1","1","1","1","1","0.042399998754262924","0.042399998754262924","0.042399998754262924","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38749998807907104","0.37279999256134033","0.40219998359680176","0.6610499918460846","0.6524999737739563","0.6696000099182129","1","1","1","1","1","1","0.33649998903274536","0.3310999870300293","0.3418999910354614","0.8382499814033508","0.8343999981880188","0.8420999646186829","1","1","1","1","1","1","0.29350000619888306","0.29350000619888306","0.29350000619888306","0.8710999488830566","0.8710999488830566","0.8710999488830566","1","1","1","1","1","1","0.3511999845504761","0.3511999845504761","0.3511999845504761","0.8712999820709229","0.8712999820709229","0.8712999820709229","1","1","1","1","1","1","0.04439999908208847","0.04439999908208847","0.04439999908208847","1","1","1"
"5468","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3818499892950058","0.3684999942779541","0.3951999843120575","0.6552999913692474","0.6449999809265137","0.6656000018119812","1","1","1","1","1","1","0.33274999260902405","0.32109999656677246","0.34439998865127563","0.8379999697208405","0.833899974822998","0.8420999646186829","1","1","1","1","1","1","0.290800005197525","0.290800005197525","0.290800005197525","0.8712999820709229","0.8712999820709229","0.8712999820709229","1","1","1","1","1","1","0.35420000553131104","0.35420000553131104","0.35420000553131104","0.8718000054359436","0.8718000054359436","0.8718000054359436","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"5479","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.042399998754262924","0.042399998754262924","0.042399998754262924","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3775999844074249","0.36159998178482056","0.3935999870300293","0.6543000042438507","0.6414999961853027","0.6671000123023987","1","1","1","1","1","1","0.33364999294281006","0.3222000002861023","0.3450999855995178","0.8383499979972839","0.8337000012397766","0.8429999947547913","1","1","1","1","1","1","0.2897999882698059","0.2897999882698059","0.2897999882698059","0.8700999617576599","0.8700999617576599","0.8700999617576599","1","1","1","1","1","1","0.3555999994277954","0.3555999994277954","0.3555999994277954","0.8725999593734741","0.8725999593734741","0.8725999593734741","1","1","1","1","1","1","0.04399999976158142","0.04399999976158142","0.04399999976158142","1","1","1"
"5490","1","1","1","1","1","1","0.0471000000834465","0.0471000000834465","0.0471000000834465","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3848000019788742","0.3743000030517578","0.3953000009059906","0.6547999978065491","0.647599995136261","0.6620000004768372","1","1","1","1","1","1","0.34234999120235443","0.32819998264312744","0.3564999997615814","0.840149998664856","0.833299994468689","0.847000002861023","1","1","1","1","1","1","0.30079999566078186","0.30079999566078186","0.30079999566078186","0.8721999526023865","0.8721999526023865","0.8721999526023865","1","1","1","1","1","1","0.35999998450279236","0.35999998450279236","0.35999998450279236","0.8734999895095825","0.8734999895095825","0.8734999895095825","1","1","1","1","1","1","0.04490000009536743","0.04490000009536743","0.04490000009536743","1","1","1"
"5501","1","1","1","1","1","1","0.047199998050928116","0.047199998050928116","0.047199998050928116","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38439999520778656","0.3725999891757965","0.3962000012397766","0.6561499834060669","0.647599995136261","0.6646999716758728","1","1","1","1","1","1","0.3408000022172928","0.3294000029563904","0.3522000014781952","0.8397499918937683","0.8335999846458435","0.8458999991416931","1","1","1","1","1","1","0.29909998178482056","0.29909998178482056","0.29909998178482056","0.8708999752998352","0.8708999752998352","0.8708999752998352","1","1","1","1","1","1","0.3499999940395355","0.3499999940395355","0.3499999940395355","0.8723999857902527","0.8723999857902527","0.8723999857902527","1","1","1","1","1","1","0.044099997729063034","0.044099997729063034","0.044099997729063034","1","1","1"
"5512","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3878999948501587","0.3849000036716461","0.39089998602867126","0.6584999859333038","0.6545000076293945","0.6624999642372131","1","1","1","1","1","1","0.34359999001026154","0.3349999785423279","0.3522000014781952","0.840149998664856","0.8348000049591064","0.8454999923706055","1","1","1","1","1","1","0.29009997844696045","0.29009997844696045","0.29009997844696045","0.8703999519348145","0.8703999519348145","0.8703999519348145","1","1","1","1","1","1","0.34849998354911804","0.34849998354911804","0.34849998354911804","0.8718999624252319","0.8718999624252319","0.8718999624252319","1","1","1","1","1","1","0.04439999908208847","0.04439999908208847","0.04439999908208847","1","1","1"
"5523","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3824999928474426","0.3709999918937683","0.39399999380111694","0.6553999781608582","0.6459999680519104","0.6647999882698059","1","1","1","1","1","1","0.34914998710155487","0.34529998898506165","0.3529999852180481","0.8405499756336212","0.8363999724388123","0.8446999788284302","1","1","1","1","1","1","0.29909998178482056","0.29909998178482056","0.29909998178482056","0.8725999593734741","0.8725999593734741","0.8725999593734741","1","1","1","1","1","1","0.3458999991416931","0.3458999991416931","0.3458999991416931","0.8712999820709229","0.8712999820709229","0.8712999820709229","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"5534","1","1","1","1","1","1","0.04779999703168869","0.04779999703168869","0.04779999703168869","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38534998893737793","0.37770000100135803","0.3929999768733978","0.6576499938964844","0.6518999934196472","0.6633999943733215","1","1","1","1","1","1","0.3421500027179718","0.3330000042915344","0.3513000011444092","0.838949978351593","0.833299994468689","0.8445999622344971","1","1","1","1","1","1","0.29809999465942383","0.29809999465942383","0.29809999465942383","0.8708999752998352","0.8708999752998352","0.8708999752998352","1","1","1","1","1","1","0.3391999900341034","0.3391999900341034","0.3391999900341034","0.8700000047683716","0.8700000047683716","0.8700000047683716","1","1","1","1","1","1","0.044199999421834946","0.044199999421834946","0.044199999421834946","1","1","1"
"5545","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38499999046325684","0.37529999017715454","0.39469999074935913","0.65829998254776","0.6509999632835388","0.6656000018119812","1","1","1","1","1","1","0.3467499911785126","0.34279999136924744","0.3506999909877777","0.8402999639511108","0.8363999724388123","0.8441999554634094","1","1","1","1","1","1","0.296999990940094","0.296999990940094","0.296999990940094","0.8711999654769897","0.8711999654769897","0.8711999654769897","1","1","1","1","1","1","0.34610000252723694","0.34610000252723694","0.34610000252723694","0.8722999691963196","0.8722999691963196","0.8722999691963196","1","1","1","1","1","1","0.044099997729063034","0.044099997729063034","0.044099997729063034","1","1","1"
"5556","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.042399998754262924","0.042399998754262924","0.042399998754262924","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3832999914884567","0.37790000438690186","0.3886999785900116","0.6566999852657318","0.652999997138977","0.6603999733924866","1","1","1","1","1","1","0.34324997663497925","0.3392999768257141","0.3471999764442444","0.8395499885082245","0.8356999754905701","0.8434000015258789","1","1","1","1","1","1","0.2913999855518341","0.2913999855518341","0.2913999855518341","0.8696999549865723","0.8696999549865723","0.8696999549865723","1","1","1","1","1","1","0.35179999470710754","0.35179999470710754","0.35179999470710754","0.8732999563217163","0.8732999563217163","0.8732999563217163","1","1","1","1","1","1","0.044199999421834946","0.044199999421834946","0.044199999421834946","1","1","1"
"5567","1","1","1","1","1","1","0.047199998050928116","0.047199998050928116","0.047199998050928116","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38259999454021454","0.37619999051094055","0.3889999985694885","0.6562999784946442","0.649899959564209","0.6626999974250793","1","1","1","1","1","1","0.34004998207092285","0.3344999849796295","0.3455999791622162","0.8385999798774719","0.8343999981880188","0.842799961566925","1","1","1","1","1","1","0.29510000348091125","0.29510000348091125","0.29510000348091125","0.871399998664856","0.871399998664856","0.871399998664856","1","1","1","1","1","1","0.3473999798297882","0.3473999798297882","0.3473999798297882","0.8728999495506287","0.8728999495506287","0.8728999495506287","1","1","1","1","1","1","0.04429999738931656","0.04429999738931656","0.04429999738931656","1","1","1"
"5578","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38039998710155487","0.36969998478889465","0.3910999894142151","0.6554499864578247","0.646399974822998","0.6644999980926514","1","1","1","1","1","1","0.34359999001026154","0.3385999798774719","0.34860000014305115","0.8394999802112579","0.835599958896637","0.8434000015258789","1","1","1","1","1","1","0.3003000020980835","0.3003000020980835","0.3003000020980835","0.8725999593734741","0.8725999593734741","0.8725999593734741","1","1","1","1","1","1","0.35269999504089355","0.35269999504089355","0.35269999504089355","0.8741999864578247","0.8741999864578247","0.8741999864578247","1","1","1","1","1","1","0.04470000043511391","0.04470000043511391","0.04470000043511391","1","1","1"
"5589","1","1","1","1","1","1","0.04749999940395355","0.04749999940395355","0.04749999940395355","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3770499974489212","0.37229999899864197","0.38179999589920044","0.6535499691963196","0.6488999724388123","0.6581999659538269","1","1","1","1","1","1","0.34529998898506165","0.3360999822616577","0.3544999957084656","0.8395499885082245","0.833899974822998","0.8452000021934509","1","1","1","1","1","1","0.29749998450279236","0.29749998450279236","0.29749998450279236","0.8725999593734741","0.8725999593734741","0.8725999593734741","1","1","1","1","1","1","0.34790000319480896","0.34790000319480896","0.34790000319480896","0.8732999563217163","0.8732999563217163","0.8732999563217163","1","1","1","1","1","1","0.04429999738931656","0.04429999738931656","0.04429999738931656","1","1","1"
"5600","1","1","1","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","1","1","1","1","1","1","0.042399998754262924","0.042399998754262924","0.042399998754262924","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38769999146461487","0.376800000667572","0.3985999822616577","0.6593999862670898","0.6523000001907349","0.6664999723434448","1","1","1","1","1","1","0.34579998254776","0.33629998564720154","0.3552999794483185","0.8407999873161316","0.8360999822616577","0.8454999923706055","1","1","1","1","1","1","0.29179999232292175","0.29179999232292175","0.29179999232292175","0.8714999556541443","0.8714999556541443","0.8714999556541443","1","1","1","1","1","1","0.3515999913215637","0.3515999913215637","0.3515999913215637","0.875","0.875","0.875","1","1","1","1","1","1","0.044199999421834946","0.044199999421834946","0.044199999421834946","1","1","1"
