"Step","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX"
"4533","1","1","1","1","1","1","0.43939998745918274","0.43939998745918274","0.43939998745918274","0.8603999614715576","0.8603999614715576","0.8603999614715576","1","1","1","1","1","1","0.45089998841285706","0.45089998841285706","0.45089998841285706","0.8621999621391296","0.8621999621391296","0.8621999621391296","1","1","1","1","1","1","0.3709000051021576","0.3709000051021576","0.3709000051021576","0.8446999788284302","0.8446999788284302","0.8446999788284302","1","1","1","1","1","1","0.323199987411499","0.323199987411499","0.323199987411499","0.8381999731063843","0.8381999731063843","0.8381999731063843","1","1","1","1","1","1","0.32349997758865356","0.32349997758865356","0.32349997758865356","0.8409000039100647","0.8409000039100647","0.8409000039100647"
"4544","1","1","1","1","1","1","0.44039997458457947","0.44039997458457947","0.44039997458457947","0.8596999645233154","0.8596999645233154","0.8596999645233154","1","1","1","1","1","1","0.4530999958515167","0.4530999958515167","0.4530999958515167","0.8626999855041504","0.8626999855041504","0.8626999855041504","1","1","1","1","1","1","0.37049999833106995","0.37049999833106995","0.37049999833106995","0.8443999886512756","0.8443999886512756","0.8443999886512756","1","1","1","1","1","1","0.32839998602867126","0.32839998602867126","0.32839998602867126","0.840999960899353","0.840999960899353","0.840999960899353","1","1","1","1","1","1","0.3278000056743622","0.3278000056743622","0.3278000056743622","0.8410999774932861","0.8410999774932861","0.8410999774932861"
"4555","1","1","1","1","1","1","0.4381999969482422","0.4381999969482422","0.4381999969482422","0.858199954032898","0.858199954032898","0.858199954032898","1","1","1","1","1","1","0.460999995470047","0.460999995470047","0.460999995470047","0.861799955368042","0.861799955368042","0.861799955368042","1","1","1","1","1","1","0.368399977684021","0.368399977684021","0.368399977684021","0.8438000082969666","0.8438000082969666","0.8438000082969666","1","1","1","1","1","1","0.3312000036239624","0.3312000036239624","0.3312000036239624","0.8400999903678894","0.8400999903678894","0.8400999903678894","1","1","1","1","1","1","0.33329999446868896","0.33329999446868896","0.33329999446868896","0.8418999910354614","0.8418999910354614","0.8418999910354614"
"4566","1","1","1","1","1","1","0.4359999895095825","0.4359999895095825","0.4359999895095825","0.8590999841690063","0.8590999841690063","0.8590999841690063","1","1","1","1","1","1","0.4470999836921692","0.4470999836921692","0.4470999836921692","0.8604999780654907","0.8604999780654907","0.8604999780654907","1","1","1","1","1","1","0.3779999911785126","0.3779999911785126","0.3779999911785126","0.8472999930381775","0.8472999930381775","0.8472999930381775","1","1","1","1","1","1","0.33239999413490295","0.33239999413490295","0.33239999413490295","0.8424999713897705","0.8424999713897705","0.8424999713897705","1","1","1","1","1","1","0.3360999822616577","0.3360999822616577","0.3360999822616577","0.8425999879837036","0.8425999879837036","0.8425999879837036"
"4577","1","1","1","1","1","1","0.44200000166893005","0.44200000166893005","0.44200000166893005","0.85999995470047","0.85999995470047","0.85999995470047","1","1","1","1","1","1","0.4465000033378601","0.4465000033378601","0.4465000033378601","0.8611999750137329","0.8611999750137329","0.8611999750137329","1","1","1","1","1","1","0.38009998202323914","0.38009998202323914","0.38009998202323914","0.849299967288971","0.849299967288971","0.849299967288971","1","1","1","1","1","1","0.3303999900817871","0.3303999900817871","0.3303999900817871","0.840999960899353","0.840999960899353","0.840999960899353","1","1","1","1","1","1","0.33169999718666077","0.33169999718666077","0.33169999718666077","0.8434000015258789","0.8434000015258789","0.8434000015258789"
"4588","1","1","1","1","1","1","0.4359999895095825","0.4359999895095825","0.4359999895095825","0.8580999970436096","0.8580999970436096","0.8580999970436096","1","1","1","1","1","1","0.4673999845981598","0.4673999845981598","0.4673999845981598","0.8689999580383301","0.8689999580383301","0.8689999580383301","1","1","1","1","1","1","0.37199997901916504","0.37199997901916504","0.37199997901916504","0.8460999727249146","0.8460999727249146","0.8460999727249146","1","1","1","1","1","1","0.33379998803138733","0.33379998803138733","0.33379998803138733","0.840399980545044","0.840399980545044","0.840399980545044","1","1","1","1","1","1","0.3243999779224396","0.3243999779224396","0.3243999779224396","0.842199981212616","0.842199981212616","0.842199981212616"
"4599","1","1","1","1","1","1","0.42890000343322754","0.42890000343322754","0.42890000343322754","0.8567999601364136","0.8567999601364136","0.8567999601364136","1","1","1","1","1","1","0.45889997482299805","0.45889997482299805","0.45889997482299805","0.8641999959945679","0.8641999959945679","0.8641999959945679","1","1","1","1","1","1","0.37299999594688416","0.37299999594688416","0.37299999594688416","0.8463999629020691","0.8463999629020691","0.8463999629020691","1","1","1","1","1","1","0.3400000035762787","0.3400000035762787","0.3400000035762787","0.8414999842643738","0.8414999842643738","0.8414999842643738","1","1","1","1","1","1","0.3227999806404114","0.3227999806404114","0.3227999806404114","0.8413999676704407","0.8413999676704407","0.8413999676704407"
"4610","1","1","1","1","1","1","0.43639999628067017","0.43639999628067017","0.43639999628067017","0.8588999509811401","0.8588999509811401","0.8588999509811401","1","1","1","1","1","1","0.45579999685287476","0.45579999685287476","0.45579999685287476","0.8619999885559082","0.8619999885559082","0.8619999885559082","1","1","1","1","1","1","0.37929999828338623","0.37929999828338623","0.37929999828338623","0.848800003528595","0.848800003528595","0.848800003528595","1","1","1","1","1","1","0.34199997782707214","0.34199997782707214","0.34199997782707214","0.8429999947547913","0.8429999947547913","0.8429999947547913","1","1","1","1","1","1","0.3247999846935272","0.3247999846935272","0.3247999846935272","0.8407999873161316","0.8407999873161316","0.8407999873161316"
"4621","1","1","1","1","1","1","0.43609997630119324","0.43609997630119324","0.43609997630119324","0.8583999872207642","0.8583999872207642","0.8583999872207642","1","1","1","1","1","1","0.4560000002384186","0.4560000002384186","0.4560000002384186","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.37449997663497925","0.37449997663497925","0.37449997663497925","0.8476999998092651","0.8476999998092651","0.8476999998092651","1","1","1","1","1","1","0.3434999883174896","0.3434999883174896","0.3434999883174896","0.8434999585151672","0.8434999585151672","0.8434999585151672","1","1","1","1","1","1","0.3228999972343445","0.3228999972343445","0.3228999972343445","0.8396999835968018","0.8396999835968018","0.8396999835968018"
"4632","1","1","1","1","1","1","0.4284999966621399","0.4284999966621399","0.4284999966621399","0.8560999631881714","0.8560999631881714","0.8560999631881714","1","1","1","1","1","1","0.4551999866962433","0.4551999866962433","0.4551999866962433","0.8628999590873718","0.8628999590873718","0.8628999590873718","1","1","1","1","1","1","0.37379997968673706","0.37379997968673706","0.37379997968673706","0.8476999998092651","0.8476999998092651","0.8476999998092651","1","1","1","1","1","1","0.3334999978542328","0.3334999978542328","0.3334999978542328","0.8412999510765076","0.8412999510765076","0.8412999510765076","1","1","1","1","1","1","0.3224000036716461","0.3224000036716461","0.3224000036716461","0.8398000001907349","0.8398000001907349","0.8398000001907349"
"4643","1","1","1","1","1","1","0.4381999969482422","0.4381999969482422","0.4381999969482422","0.8586999773979187","0.8586999773979187","0.8586999773979187","1","1","1","1","1","1","0.4535999894142151","0.4535999894142151","0.4535999894142151","0.861799955368042","0.861799955368042","0.861799955368042","1","1","1","1","1","1","0.37209999561309814","0.37209999561309814","0.37209999561309814","0.8463000059127808","0.8463000059127808","0.8463000059127808","1","1","1","1","1","1","0.33799999952316284","0.33799999952316284","0.33799999952316284","0.840399980545044","0.840399980545044","0.840399980545044","1","1","1","1","1","1","0.32569998502731323","0.32569998502731323","0.32569998502731323","0.8413999676704407","0.8413999676704407","0.8413999676704407"
"4654","1","1","1","1","1","1","0.4309999942779541","0.4309999942779541","0.4309999942779541","0.8549999594688416","0.8549999594688416","0.8549999594688416","1","1","1","1","1","1","0.4509999752044678","0.4509999752044678","0.4509999752044678","0.8623999953269958","0.8623999953269958","0.8623999953269958","1","1","1","1","1","1","0.3659999966621399","0.3659999966621399","0.3659999966621399","0.8440999984741211","0.8440999984741211","0.8440999984741211","1","1","1","1","1","1","0.3346000015735626","0.3346000015735626","0.3346000015735626","0.8398000001907349","0.8398000001907349","0.8398000001907349","1","1","1","1","1","1","0.3150999844074249","0.3150999844074249","0.3150999844074249","0.8384999632835388","0.8384999632835388","0.8384999632835388"
"4665","1","1","1","1","1","1","0.43320000171661377","0.43320000171661377","0.43320000171661377","0.8569999933242798","0.8569999933242798","0.8569999933242798","1","1","1","1","1","1","0.45419999957084656","0.45419999957084656","0.45419999957084656","0.861799955368042","0.861799955368042","0.861799955368042","1","1","1","1","1","1","0.36479997634887695","0.36479997634887695","0.36479997634887695","0.8445000052452087","0.8445000052452087","0.8445000052452087","1","1","1","1","1","1","0.3304999768733978","0.3304999768733978","0.3304999768733978","0.8395999670028687","0.8395999670028687","0.8395999670028687","1","1","1","1","1","1","0.32170000672340393","0.32170000672340393","0.32170000672340393","0.8410999774932861","0.8410999774932861","0.8410999774932861"
"4676","1","1","1","1","1","1","0.435699999332428","0.435699999332428","0.435699999332428","0.8565999865531921","0.8565999865531921","0.8565999865531921","1","1","1","1","1","1","0.444599986076355","0.444599986076355","0.444599986076355","0.8596000075340271","0.8596000075340271","0.8596000075340271","1","1","1","1","1","1","0.36469998955726624","0.36469998955726624","0.36469998955726624","0.8445000052452087","0.8445000052452087","0.8445000052452087","1","1","1","1","1","1","0.3328999876976013","0.3328999876976013","0.3328999876976013","0.8393999934196472","0.8393999934196472","0.8393999934196472","1","1","1","1","1","1","0.32760000228881836","0.32760000228881836","0.32760000228881836","0.8420000076293945","0.8420000076293945","0.8420000076293945"
"4687","1","1","1","1","1","1","0.421999990940094","0.421999990940094","0.421999990940094","0.8535999655723572","0.8535999655723572","0.8535999655723572","1","1","1","1","1","1","0.44929999113082886","0.44929999113082886","0.44929999113082886","0.8604999780654907","0.8604999780654907","0.8604999780654907","1","1","1","1","1","1","0.35670000314712524","0.35670000314712524","0.35670000314712524","0.842799961566925","0.842799961566925","0.842799961566925","1","1","1","1","1","1","0.33640000224113464","0.33640000224113464","0.33640000224113464","0.8416000008583069","0.8416000008583069","0.8416000008583069","1","1","1","1","1","1","0.3264999985694885","0.3264999985694885","0.3264999985694885","0.8420000076293945","0.8420000076293945","0.8420000076293945"
"4698","1","1","1","1","1","1","0.4283999800682068","0.4283999800682068","0.4283999800682068","0.8545999526977539","0.8545999526977539","0.8545999526977539","1","1","1","1","1","1","0.4465000033378601","0.4465000033378601","0.4465000033378601","0.8610000014305115","0.8610000014305115","0.8610000014305115","1","1","1","1","1","1","0.3637000024318695","0.3637000024318695","0.3637000024318695","0.8431999683380127","0.8431999683380127","0.8431999683380127","1","1","1","1","1","1","0.3366999924182892","0.3366999924182892","0.3366999924182892","0.8409000039100647","0.8409000039100647","0.8409000039100647","1","1","1","1","1","1","0.3312000036239624","0.3312000036239624","0.3312000036239624","0.8430999517440796","0.8430999517440796","0.8430999517440796"
"4709","1","1","1","1","1","1","0.4277999997138977","0.4277999997138977","0.4277999997138977","0.8565999865531921","0.8565999865531921","0.8565999865531921","1","1","1","1","1","1","0.44369998574256897","0.44369998574256897","0.44369998574256897","0.8588999509811401","0.8588999509811401","0.8588999509811401","1","1","1","1","1","1","0.3634999990463257","0.3634999990463257","0.3634999990463257","0.8434000015258789","0.8434000015258789","0.8434000015258789","1","1","1","1","1","1","0.32989999651908875","0.32989999651908875","0.32989999651908875","0.840399980545044","0.840399980545044","0.840399980545044","1","1","1","1","1","1","0.3376999795436859","0.3376999795436859","0.3376999795436859","0.8456999659538269","0.8456999659538269","0.8456999659538269"
"4720","1","1","1","1","1","1","0.4311999976634979","0.4311999976634979","0.4311999976634979","0.8572999835014343","0.8572999835014343","0.8572999835014343","1","1","1","1","1","1","0.43709999322891235","0.43709999322891235","0.43709999322891235","0.8578999638557434","0.8578999638557434","0.8578999638557434","1","1","1","1","1","1","0.3716999888420105","0.3716999888420105","0.3716999888420105","0.8448999524116516","0.8448999524116516","0.8448999524116516","1","1","1","1","1","1","0.33660000562667847","0.33660000562667847","0.33660000562667847","0.8392999768257141","0.8392999768257141","0.8392999768257141","1","1","1","1","1","1","0.3337000012397766","0.3337000012397766","0.3337000012397766","0.8449999690055847","0.8449999690055847","0.8449999690055847"
"4731","1","1","1","1","1","1","0.430899977684021","0.430899977684021","0.430899977684021","0.8578999638557434","0.8578999638557434","0.8578999638557434","1","1","1","1","1","1","0.44439998269081116","0.44439998269081116","0.44439998269081116","0.8587999939918518","0.8587999939918518","0.8587999939918518","1","1","1","1","1","1","0.3646000027656555","0.3646000027656555","0.3646000027656555","0.8425999879837036","0.8425999879837036","0.8425999879837036","1","1","1","1","1","1","0.3418999910354614","0.3418999910354614","0.3418999910354614","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.3261999785900116","0.3261999785900116","0.3261999785900116","0.842199981212616","0.842199981212616","0.842199981212616"
"4742","1","1","1","1","1","1","0.4302999973297119","0.4302999973297119","0.4302999973297119","0.8565999865531921","0.8565999865531921","0.8565999865531921","1","1","1","1","1","1","0.4551999866962433","0.4551999866962433","0.4551999866962433","0.8634999990463257","0.8634999990463257","0.8634999990463257","1","1","1","1","1","1","0.35019999742507935","0.35019999742507935","0.35019999742507935","0.8407999873161316","0.8407999873161316","0.8407999873161316","1","1","1","1","1","1","0.3335999846458435","0.3335999846458435","0.3335999846458435","0.8414999842643738","0.8414999842643738","0.8414999842643738","1","1","1","1","1","1","0.3325999975204468","0.3325999975204468","0.3325999975204468","0.8434999585151672","0.8434999585151672","0.8434999585151672"
"4753","1","1","1","1","1","1","0.42829999327659607","0.42829999327659607","0.42829999327659607","0.8567000031471252","0.8567000031471252","0.8567000031471252","1","1","1","1","1","1","0.4596000015735626","0.4596000015735626","0.4596000015735626","0.8640999794006348","0.8640999794006348","0.8640999794006348","1","1","1","1","1","1","0.3651999831199646","0.3651999831199646","0.3651999831199646","0.8434000015258789","0.8434000015258789","0.8434000015258789","1","1","1","1","1","1","0.3385999798774719","0.3385999798774719","0.3385999798774719","0.8406999707221985","0.8406999707221985","0.8406999707221985","1","1","1","1","1","1","0.3360999822616577","0.3360999822616577","0.3360999822616577","0.8449999690055847","0.8449999690055847","0.8449999690055847"
"4764","1","1","1","1","1","1","0.43209999799728394","0.43209999799728394","0.43209999799728394","0.8583999872207642","0.8583999872207642","0.8583999872207642","1","1","1","1","1","1","0.4594999849796295","0.4594999849796295","0.4594999849796295","0.8637999892234802","0.8637999892234802","0.8637999892234802","1","1","1","1","1","1","0.3637999892234802","0.3637999892234802","0.3637999892234802","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.33959999680519104","0.33959999680519104","0.33959999680519104","0.8405999541282654","0.8405999541282654","0.8405999541282654","1","1","1","1","1","1","0.32519999146461487","0.32519999146461487","0.32519999146461487","0.8425999879837036","0.8425999879837036","0.8425999879837036"
"4775","1","1","1","1","1","1","0.43369999527931213","0.43369999527931213","0.43369999527931213","0.8590999841690063","0.8590999841690063","0.8590999841690063","1","1","1","1","1","1","0.4690999984741211","0.4690999984741211","0.4690999984741211","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.3684999942779541","0.3684999942779541","0.3684999942779541","0.8438999652862549","0.8438999652862549","0.8438999652862549","1","1","1","1","1","1","0.33719998598098755","0.33719998598098755","0.33719998598098755","0.8399999737739563","0.8399999737739563","0.8399999737739563","1","1","1","1","1","1","0.32359999418258667","0.32359999418258667","0.32359999418258667","0.8406999707221985","0.8406999707221985","0.8406999707221985"
"4786","1","1","1","1","1","1","0.43289998173713684","0.43289998173713684","0.43289998173713684","0.8593999743461609","0.8593999743461609","0.8593999743461609","1","1","1","1","1","1","0.46859997510910034","0.46859997510910034","0.46859997510910034","0.8664000034332275","0.8664000034332275","0.8664000034332275","1","1","1","1","1","1","0.3635999858379364","0.3635999858379364","0.3635999858379364","0.8435999751091003","0.8435999751091003","0.8435999751091003","1","1","1","1","1","1","0.3425999879837036","0.3425999879837036","0.3425999879837036","0.8440999984741211","0.8440999984741211","0.8440999984741211","1","1","1","1","1","1","0.31679999828338623","0.31679999828338623","0.31679999828338623","0.8394999504089355","0.8394999504089355","0.8394999504089355"
"4797","1","1","1","1","1","1","0.4293999969959259","0.4293999969959259","0.4293999969959259","0.857699990272522","0.857699990272522","0.857699990272522","1","1","1","1","1","1","0.4587000012397766","0.4587000012397766","0.4587000012397766","0.863099992275238","0.863099992275238","0.863099992275238","1","1","1","1","1","1","0.36309999227523804","0.36309999227523804","0.36309999227523804","0.8445000052452087","0.8445000052452087","0.8445000052452087","1","1","1","1","1","1","0.3358999788761139","0.3358999788761139","0.3358999788761139","0.840999960899353","0.840999960899353","0.840999960899353","1","1","1","1","1","1","0.31700000166893005","0.31700000166893005","0.31700000166893005","0.8398999571800232","0.8398999571800232","0.8398999571800232"
"4808","1","1","1","1","1","1","0.4253999888896942","0.4253999888896942","0.4253999888896942","0.8570999503135681","0.8570999503135681","0.8570999503135681","1","1","1","1","1","1","0.45389997959136963","0.45389997959136963","0.45389997959136963","0.8608999848365784","0.8608999848365784","0.8608999848365784","1","1","1","1","1","1","0.370199978351593","0.370199978351593","0.370199978351593","0.8458999991416931","0.8458999991416931","0.8458999991416931","1","1","1","1","1","1","0.33219999074935913","0.33219999074935913","0.33219999074935913","0.8411999940872192","0.8411999940872192","0.8411999940872192","1","1","1","1","1","1","0.32170000672340393","0.32170000672340393","0.32170000672340393","0.8412999510765076","0.8412999510765076","0.8412999510765076"
"4819","1","1","1","1","1","1","0.42489999532699585","0.42489999532699585","0.42489999532699585","0.8556999564170837","0.8556999564170837","0.8556999564170837","1","1","1","1","1","1","0.4530999958515167","0.4530999958515167","0.4530999958515167","0.8614999651908875","0.8614999651908875","0.8614999651908875","1","1","1","1","1","1","0.36399999260902405","0.36399999260902405","0.36399999260902405","0.8445000052452087","0.8445000052452087","0.8445000052452087","1","1","1","1","1","1","0.3349999785423279","0.3349999785423279","0.3349999785423279","0.842799961566925","0.842799961566925","0.842799961566925","1","1","1","1","1","1","0.3240000009536743","0.3240000009536743","0.3240000009536743","0.8412999510765076","0.8412999510765076","0.8412999510765076"
